current,pow,throttle,volt,speed,fwd,rev,tic,timestamp
403,670,322,329,20,100,0,100,1567567084.15
406,670,322,327,20,100,0,100,1567567084.25
455,669,319,327,21,100,0,100,1567567084.35
410,670,316,324,21,100,0,100,1567567084.45
402,670,329,329,21,100,0,100,1567567084.65
401,670,319,328,21,100,0,102,1567567084.75
396,670,315,329,21,100,0,99,1567567084.85
407,670,319,330,21,100,0,101,1567567085.05
397,670,316,329,21,100,0,100,1567567085.15
395,670,318,329,22,100,0,99,1567567085.25
398,670,315,331,21,100,0,101,1567567085.35
401,670,315,329,21,100,0,100,1567567085.45
395,670,316,330,22,100,0,99,1567567085.55
398,670,283,328,22,100,0,100,1567567085.75
434,669,291,326,22,100,0,100,1567567085.85
393,670,289,329,21,100,0,100,1567567085.95
360,671,262,330,22,100,0,99,1567567086.15
381,670,258,330,21,100,0,101,1567567086.25
368,670,233,329,22,100,0,100,1567567086.35
367,671,189,331,21,100,0,99,1567567086.45
355,671,161,330,22,100,0,101,1567567086.55
346,671,161,331,22,100,0,100,1567567086.75
329,671,164,333,21,100,0,99,1567567086.85
324,671,161,331,22,100,0,100,1567567086.95
321,671,163,332,21,100,0,101,1567567087.05
340,671,162,334,21,100,0,99,1567567087.25
343,671,159,332,22,100,0,101,1567567087.35
340,671,161,331,21,100,0,101,1567567087.65
323,671,161,332,20,100,0,100,1567567087.75
321,672,161,332,21,100,0,100,1567567087.85
339,671,161,332,21,100,0,100,1567567087.95
339,671,161,331,21,100,0,100,1567567088.05
331,671,161,333,20,100,0,100,1567567088.15
355,671,161,331,20,100,0,99,1567567088.35
329,671,161,329,20,100,0,100,1567567088.45
325,671,157,332,20,100,0,100,1567567088.75
355,671,159,330,20,100,0,100,1567567088.85
324,671,161,332,20,100,0,100,1567567088.95
351,671,161,332,20,100,0,100,1567567089.05
324,671,161,331,20,100,0,100,1567567089.15
353,671,161,330,20,100,0,99,1567567089.25
322,671,161,333,20,100,0,100,1567567089.35
341,671,161,332,20,100,0,101,1567567089.45
328,672,161,332,19,100,0,100,1567567089.55
335,671,163,331,19,100,0,101,1567567089.75
340,672,158,331,19,100,0,100,1567567090.05
339,671,161,332,19,100,0,100,1567567090.25
325,672,158,332,19,100,0,100,1567567090.35
327,671,161,329,19,100,0,99,1567567090.45
338,671,161,331,19,100,0,101,1567567090.55
339,671,165,332,19,100,0,100,1567567090.65
334,671,161,332,19,100,0,100,1567567090.75
351,671,161,332,19,100,0,101,1567567090.85
342,671,188,332,18,100,0,100,1567567091.05
340,671,173,331,19,100,0,100,1567567091.15
338,671,161,332,19,100,0,100,1567567091.25
344,671,161,331,19,100,0,101,1567567091.45
337,671,161,333,18,100,0,99,1567567091.55
339,671,161,332,19,100,0,101,1567567091.75
324,671,161,332,18,100,0,99,1567567091.85
325,671,161,332,18,100,0,100,1567567091.95
327,671,161,332,19,100,0,101,1567567092.05
351,671,162,330,17,100,0,99,1567567092.15
338,671,163,332,18,100,0,101,1567567092.25
336,671,156,331,18,100,0,100,1567567092.55
324,672,161,331,19,100,0,100,1567567092.65
340,671,159,330,17,100,0,99,1567567092.85
328,671,161,332,18,100,0,101,1567567092.95
342,671,161,332,18,100,0,100,1567567093.05
339,671,161,332,17,100,0,99,1567567093.15
328,671,162,334,18,100,0,102,1567567093.25
341,671,161,331,18,100,0,100,1567567093.95
338,671,162,332,17,100,0,103,1567567094.06
337,671,161,331,16,100,0,101,1567567094.35
335,672,162,331,16,100,0,101,1567567094.45
339,671,164,332,16,100,0,99,1567567094.55
344,671,163,331,16,100,0,100,1567567094.65
327,672,158,332,16,100,0,100,1567567095.05
341,671,161,330,14,100,0,101,1567567095.15
327,671,159,330,15,100,0,100,1567567095.25
337,671,161,332,14,100,0,100,1567567095.35
326,671,161,331,14,100,0,99,1567567095.45
336,671,161,332,15,100,0,101,1567567095.55
345,671,163,331,14,100,0,99,1567567095.65
331,671,161,332,14,100,0,100,1567567095.75
327,672,165,332,13,100,0,101,1567567095.85
329,671,161,331,14,100,0,99,1567567095.95
333,672,161,332,13,100,0,101,1567567096.55
336,671,161,332,11,100,0,99,1567567096.65
329,671,161,332,12,100,0,100,1567567096.75
339,671,161,332,12,100,0,100,1567567096.85
326,671,161,331,12,100,0,100,1567567096.95
334,671,159,332,11,100,0,101,1567567097.55
327,671,161,332,10,100,0,99,1567567097.75
328,671,161,332,10,100,0,101,1567567097.85
330,671,161,332,10,100,0,100,1567567097.95
338,671,161,332,10,100,0,99,1567567098.05
335,671,165,332,10,100,0,101,1567567098.15
337,671,161,332,9,100,0,100,1567567098.35
333,671,156,331,9,100,0,100,1567567098.75
337,671,161,331,8,100,0,101,1567567098.85
329,671,161,333,9,100,0,100,1567567098.95
329,671,161,330,9,100,0,100,1567567099.05
333,671,161,333,8,100,0,100,1567567099.15
332,671,161,330,7,100,0,99,1567567099.25
328,671,161,335,7,100,0,100,1567567099.35
331,671,161,333,6,100,0,100,1567567100.05
329,671,161,331,6,100,0,100,1567567100.15
333,671,294,332,5,100,0,99,1567567100.25
351,671,359,329,7,100,0,101,1567567100.35
360,671,358,332,5,100,0,100,1567567100.45
359,671,362,331,5,100,0,100,1567567100.55
360,671,353,330,6,100,0,99,1567567100.65
357,671,351,331,6,100,0,101,1567567100.75
359,671,358,331,6,100,0,99,1567567100.85
359,671,356,330,6,100,0,101,1567567100.95
362,671,361,330,6,100,0,100,1567567101.05
371,671,383,330,6,100,0,99,1567567101.15
372,671,399,331,7,100,0,99,1567567101.45
382,671,413,330,8,100,0,100,1567567101.75
377,671,418,330,7,100,0,99,1567567101.85
395,670,462,329,8,100,0,100,1567567102.15
400,670,459,328,8,100,0,101,1567567102.25
397,670,456,328,8,100,0,99,1567567102.35
401,670,451,329,8,100,0,100,1567567102.45
397,670,444,330,9,100,0,101,1567567102.55
417,670,442,331,9,100,0,100,1567567102.65
395,670,444,330,9,100,0,99,1567567102.75
410,670,437,328,9,100,0,101,1567567102.85
395,670,436,329,10,100,0,100,1567567103.05
411,670,433,327,10,100,0,100,1567567103.15
403,670,432,329,9,100,0,99,1567567103.25
403,670,434,329,10,100,0,101,1567567103.35
407,670,447,329,11,100,0,100,1567567103.45
415,670,465,328,10,100,0,100,1567567103.55
417,670,471,328,12,100,0,100,1567567103.65
437,669,467,327,10,100,0,99,1567567103.75
414,669,465,329,11,100,0,100,1567567103.85
447,670,471,327,12,100,0,99,1567567104.05
424,669,463,329,11,100,0,101,1567567104.15
440,669,463,328,12,100,0,100,1567567104.25
465,669,452,326,12,100,0,100,1567567104.65
421,669,449,327,13,100,0,101,1567567104.75
451,669,453,326,13,100,0,100,1567567104.85
446,669,438,327,13,100,0,99,1567567104.95
442,669,448,328,14,100,0,100,1567567105.05
418,670,382,330,14,100,0,100,1567567105.25
415,670,392,328,14,100,0,99,1567567105.35
415,670,387,329,14,100,0,101,1567567105.45
417,669,377,328,15,100,0,100,1567567105.55
416,670,385,328,15,100,0,100,1567567105.65
407,670,383,329,15,100,0,100,1567567105.75
404,670,376,329,15,100,0,99,1567567105.85
430,669,398,327,15,100,0,100,1567567105.95
415,670,393,329,16,100,0,100,1567567106.15
421,670,399,329,16,100,0,101,1567567106.25
422,669,398,328,16,100,0,99,1567567106.35
445,669,396,326,16,100,0,101,1567567106.55
423,669,391,327,16,100,0,100,1567567106.65
428,669,399,328,17,100,0,99,1567567106.75
418,669,378,328,17,100,0,99,1567567107.05
434,669,382,327,17,100,0,101,1567567107.15
426,669,374,328,17,100,0,100,1567567107.25
418,669,375,327,18,100,0,99,1567567107.35
419,669,374,328,17,100,0,101,1567567107.45
410,670,371,328,18,100,0,99,1567567107.55
417,669,373,329,17,100,0,100,1567567107.65
447,669,361,325,18,100,0,101,1567567107.75
